review,label
"Welcome to The Space. This gorgeous 2 level Loft home features an incredibly open floor plan, floor to ceiling windows, updated design features, plenty of in-suite storage space, and a walk in closet complete with organizers and drawers. The modern kitchen has been updated with quartz countertops and newer appliances. Fantastic eastern exposure and a QUIET location/outlook of the building. Enjoy the spacious outdoor rooftop deck, well equipped gym and media room, plus plenty of bike storage in the building. Conveniently located just steps away from Yaletown and the Seawall, including many everyday conveniences & activities. Unit comes with one extra large parking space. Pets & Rentals welcome! (27712449)",0
"This bright & spacious 1 bed condo is a true gem & one of the larger floorplans in the complex. Situated on the quiet side of the building facing into the gated courtyard. Unit 617´s location has some peekaboo corridor s/w view towards the ocean from the balcony & living room. Outstanding open plan layout is comfortable & functional. Renovations just completed include all new appliances, completely painted topto-bottom & high end professionally levelled waterproof wide plank vinyl floors. Rental & pet friendly. Shared laundry. Building has a combination of concrete & steel construction making it solid & very sound proof. All downtown has to offer is close & convenient. A transforming neighbourhood surrounded by many new high-end buildings. Huge future potential redevelopment site. (27712401)",1
"First time buyers & Investor Alert! ""1212 Howe"" by Wall Financial. A beautiful & bright 1bed corner unit w/1 parking & 1 locker in heart of Downtown. Great location & steps away downtown core Burrard & Granville street bridge and Yaletown, Financial, Entertainment district & Seawall. Lots of new developments are being built close by. Tons of natural light and functional layout with 180 degree views and offers a spacious kitchen with stainless steel appliances and engineered hardwood flooring. New washer & Dryer, and Dishwasher. Peak-a-boo views of water and mountains. Move-in / Rent Ready. Pets allowed with restriction and rentals allowed (No AirBnB & Short term). (27712380)",0
"Welcome to Downtown Living at its finest! Fully renovated and well maintained 1 bedroom + den/solarium and 1 bath CORNER unit you've been waiting for. High quality wood floors, new kitchen counters, high gloss cabinets, stainless steel appliances, fresh paint - the list goes on! Conveniently located to Yaletown, Granville Island, Coal Harbour, Beaches/Kits Point, Stanley Park & Skytrain. Walk Score 99, Transit Score 100, Bike Score 91. PRO-ACTIVE STRATA with regular building updates: lobby and common areas, Elevators, security cameras, exterior paint, plumbing, roof and new fitness center. Shows beautifully! Rentals and pets allowed, 1 parking & 1 large storage locker. Don't miss out! (27712187)",1
"Welcome home to this divine one bedroom and oversized den at the Addition! Modern Living at Its Finest - Featuring sleek contemporary finishes in a stunning all-white colour scheme, high performance stainless steel appliances by Leibherr and porter & Charles, custom closets and cabinetry by Italian designers Friul Intagli, brushed ash laminate flooring with thermo-acoustic underlay throughout & as well as heating and cooling system by Clima Canal. This Oversized flex room can easily become the second bedroom, making it perfect for a family or large home office. Both rooms have beautiful glass sliding doors opening on a spacious patio with city views. Plenty of storage, with spacious walk-in closet and pantry! This home has it all- perfect walk score 100 + EV parking! OPEN HOUSE SUN NOV.6 1:30-3PM BY APPT ONLY. (27711632)",1
"SUB-PENTHOUSE LIVING. PANORAMIC UNOBSTRUCTED VIEWS. This rarely available spacious corner sub-penthouse suite with unmatched FALSE CREEK and N/E City views is complemented with a balcony perfect to take in the breathtaking views. With only four units on the sub-penthouse level, superior layout for optimal privacy and bedrooms spaced apart, this corner suite offers a great/functional layout with updated flooring, paint, and sophisticated light fixtures! Enjoy the incredible amenities: exercise centre with extensive equipment, sauna, garden/lounge area. Rentals/Pets ok with restrictions. 1 parking + visitor stalls. Perfectly central with a 100 Walk score. OPEN HOUSE SAT/SUN NOV.12/13 2:30PM-4:30PM (27711613)",0
"Welcome to the sub-penthouse at the Sandpiper! This tastefully renovated (2017) 2 bedroom corner unit has one of the best views of English Bay and Downtown in the West End. The freehold strata building has been well maintained with upgrades to the windows, roof, elevator and common areas. Built in bedroom cabinets and a Murphy bed in the second bedroom help to maximize the usable space in this bright, unique home in the sky. Opportunities to own a view like this don't come around often so come see this move in ready unit today! Listing video Link: https://youtu.be/Tkfcm7s-5HQ ... 3D Tour link under ""Virtual Tour URL"" (27710370)",0
"Beautiful bright and spacious 2 bedroom 2 bathroom available in the iconic Woodwards building - city living at its best. Great location if you want to live downtown ! Club W has a great gym, recreation area, hot tub and roof deck with Wow views - 360 Degree panoramic !Great security with 24 hour concierge. Large open concept living and dining room, exposed polished concrete ceilings and nice patio. New flooring and extra large parking space on P1 to accommodate large vehicle. rentals and pets permitted . Priced to sell ! Call for details. (27710348)",0
"Woodwards 43 - 1 bed and den - 743 square ft in the heart of the city. Largest 1 bedroom plan in the building ,Walking distance to all shops and restaurants. Excellent amenities - Indoor Outdoor Lounge with TV, BBQ, and Hot Tub, Fitness center on the 43rd floor. Strata fee includes both Internet and Heat. Priced to sell, Perfect for Investors ! (27710330)",0
"Bright open-concept 2 Bedroom Plus Den corner unit at the Smart Building by Concord Pacific, within the trendy Gastown Neighbourhood. On the building's quieter side, facing inner courtyard. Fully-equipped sleek Euro-style kitchen opens into expansive living and entertaining areas, with an open-air balcony that overlooks the private courtyard. Additional spacious flex space can serve as a private home office or nook. Easily walk to Gastown's renowned patios, Waterfront skytrain station, and corporate tech offices including Apple, Amazon, Telus, & Microsoft. Tenanted at $2500/month on a fixed term ending January 2023. Make this your home or keep as an investment. Pet & Rental Friendly building with a Proactive caretaker and fitness centre. In-suite laundry, 1 parking & 1 storage locker included. (27709125)",1
"Amazing Location and even better investment property!!! Once in a lifetime opportunity to invest in a potential Strata wind-up (developer to buy the building for land value) This core central elevated 1 bedroom condo is a needle in a haystack. South facing unit with great privacy overlooking the inner courtyard and best of all quiet!! You can move in and express your style or rent it (Min 6 months) Enjoy everything Downtown has to offer from world-class shopping to great restaurants or walk the Seawall. Vibrant yet peaceful, this property features an open kitchen layout, a spacious master bedroom, and plenty of storage and a large balcony. No pets sorry. Comes with 1 storage. Parking available upon request for a monthly fee. Welcome home !! (27706450)",0
"Welcome to this modern & cozy home at Atelier located in the heart of Downtown Vancouver! Amazing location at Homer & Robson, just steps away from Yaletown, Vancouver Public Library, SAP, and just 1 block away from future Amazon & Apple office buildings. This south-facing unit has a functional lay-out with 1 bedroom plus 1 den and a balcony. Open-concept kitchen with granite countertops, deluxe appliances by Bosch & Liebherr, and laminate wood flooring through-out the entire unit. 1 large parking space is included. Amenities include 24HR concierge, exercise gym, yoga studio, steam room, rooftop patio and garden. Just a few minutes walk to Pacific Centre, Orpheum, Rogers Arena, Queen Elizabeth theatre, many restaurants, cafes, and shopping. OPEN HOUSE: Oct 29, Sat, 1pm to 2:15pm. (27706246)",0
"CENTRAL CONVENIENCE welcomes you at THE TAYLOR on Taylor! This fantastic 554 SF studio+ den + flex/dining room is well laid out with upgrades that include Corian countertops and laminate floors. North/West/South exposures from the unit and balcony provide water views of False Creek, downtown AND the North shore mountains. With a walk score of 97, your in the heart of it all. Steps from International Villiage, Starbucks, T&T Supermarket, Costco and the Skytrain. A few minute walk to the seawall connects you to Olympic Villiage, Yaletown and beyond while enjoying all those False Creek Views. Amenities include a full gym, party room common garden area, 1 parking / 1 storage and in suite laundry. (27705052)",0
"Amazing opportunity to own a wonderful 2 Bed, 2 full bath suite in the exclusive Robson and Richard's building. The perfect location in the heart of the city, so close to everything Vancouver has to offer. Theatre, sports, top notch dining, and incredible shopping all a stone's throw away. Excellent south-west facing suite bathed in light, with beautiful views of the library, parks and the remarkable cityscape. Building has secure bike room, gym, common area outdoor space, concierge and visitor parking. Comes with high end appliance package, insuite laundry and 1 secured parking. Pets and rentals welcome. Outstanding home in a fabulous downtown concrete building. (27705019)",1
"A true city home like no other. Located in Kensington Place, Vancouver's landmark waterfront Heritage building on the shores of English Bay. This elegant 1597 sq/ft 2 bedroom, 2 bath, fully renovated home is bright, quiet and open. Features large living spaces, perfect for entertaining along with your very own private 58 sq/ft balcony overlooking the ocean and the Seawall. The sleek white kitchen is a gourmet chef's dream, offering ample cabinet space, panel ready appliances, a built in wine fridge and a dual fuel Fulgor range. Kensington Place has undergone significant renovations and updating with recent changes including total upgrades to electrical and mechanical systems as well as all common areas. Own with pride and confidence in Vancouver's most iconic address. (27704731)",0
"Stunning bright, east-facing two bedrooms with beautiful water views, unique property at Coopers Lookout by Concord Pacific. Spacious open plan with American walnut flooring, gourmet appliances, large pantry and plenty of storage. This building comes with comprehensive amenity features including gym, yoga room, indoor swimming pool, sauna, concierge service and game room. Walking distance to Yaletown's restaurants, Skytrain, Costco, False creek parks and Granville Island. 1 parking stall included. A must-see property! Showing by appointment only. (27701606)",0
"Beautiful sunsets and an expansive outlook from this spacious 1 bedroom + office + den at Vita. West facing with city, mountain, & water views in the background and an intriguing view of the Orpheum. Floor to ceiling windows provide plenty of natural light creating an open, airy feel. Excellent layout includes a well appointed & spacious open-plan kitchen, living and dining area, & a generous bedroom and a spa-like bathroom. BONUS: A large work from home office with plenty of windows/ views. BONUS 2: An additional den/ 2nd office. BONUS 3: Ample storage in the unit & 1 storage locker & 1 parking spot. Pets and rentals allowed. Very convenient location walking distance to restaurants, shopping, seawall, stadiums, the skytrain & more. More details on our website, look us up! Call for private showing. (27701423)",1
"One Burrard Place by IBI Group Architechs newest iconic building on Downtown. Luxury living at its finest, corner unit 2 bed, 2 bath, flex/den with ocean views. Floorplan features wrap around windows spacious open kitchen with usable flex/den. Kitchen features high end Gaggenau appliances generous sized island that is perfect for chef ideas and quick meals - open concept dining area. Closets throughout ft. Italian KICO closet system with smoked glass mirrors & sensor lighting. Bosch washer and dryer. Concierge and 30,000 sqft of CLUB ONE AMENITIES including Fitness Centre, indoor pool, hot tub sauna/steam, fitness room, outdoor bbq area, Music/Study Rooms, Wine Tasting room! 1 parking stall plus storge locker. Available Now!! Open house Nov 6th 2 to 4pm. (27701392)",0
"Stunning, unobstructed English Bay views from this 2 bdrm/ 2 bath + flex city home. One Burrard is Vancovuer´s newest ultra-luxury development and boasts the highest level of finishings including Gaggenau appliances, large plank oak h/w flooring, Italian Kico closet systems with smoked glass mirrors & sensor lighting, built-in wall safe, Automated Smarthome system & A/C. The masterfully designed floorplan makes living & entertaining a dream. The large kitchen island with waterfall stone & mitred edges is the perfect spot to gather around while the seating area in the living room is the ideal height for an outlook of endless water views. No shared bdrm walls means privacy for guests or an uninterrupted work from home office space. Club One is 2nd to none with over 30,000sf of 5 star amenities incl. indoor pool, gym, private spa with treatment rooms, wine tasting room with tasting bar, private dining rooms, children´s clubhouse, music room, study rooms and more! Pets & rentals ok. Open Sat Nov 5 2-4 (27701396)",0
"Priced For Action! THE PACIFIC by the world renowned developer, Grosvenor. Enjoy the ultimate experience of downtown living in this 2 bedroom corner home high up on the 26th floor, boasting expansive views across the downtown skyline all the way to False Creek.These iconic Vancouver sights can be enjoyed year-round on your private large balcony with integrated lighting&power & gas connections.Italian millwork by Snaidero is custom configured for every kitchen, bathroom & master & walk-in closet.Wide-plank engineered hardwood flooring throughout & natural stone and floor to ceiling windows frame views & draw in light. Steps from the conveniences of downtown & within minutes of Granville Island´s markets, Yaletown´s culinary scene & the sandy beaches of English Bay & Stanley Park. (27700113)",1
"Prestigious & sought after 1500 Alberni Street. Well maintained building with HEALTHY contingency fund. Generous 1,633 sqft living residence with 9' HIGH ceiling in COAL HARBOUR area. 2 bedrooms, family room (could EASILY be turned into 3rd bedroom/home office), 2 full baths & a powder room. Room sizes that can easily accommodate house size furnishing. Wall-to-wall glass windows add to the spaciousness. Kitchen with Poggenpohl cabinets, Sub Zero fridge, induction range, double wall ovens & white quartz counters. Lovely views of Northshore Mountains & Coal Harbour. New flooring & open view balcony accessed from the living area. Meticulously maintained building & great 24/7 ATTENTIVE concierge service will make this your home sweet home. Also comes with 2 parkings & a HUGE locker. (27699160)",1
"Beautiful large 1 bdrm and den plus a very large storage. Located on the 24th floor with an amazing view of Downtown! This 630 sqft one bedroom and den features one parking stall, bicycle storage & visitor parking. Renaissance-inspired grand lobby, 5 star resort style facilities (swimming pool, sauna, hot tub, gym, media room, activity room, guest room,...) and 24 hr concierge. Steps to seawall, trendy & vibrant Robson shops, fine dining, library, parks, ferry to Granville Island. OPEN HOUSE OCT 30 2-4 pm. (27696212)",1
"Put some life in your lifestyle & purchase this private, garden level suite. Completely renovated to an uncompromising standard, you´ll enjoy all the finishing touches - soft close cabinets, Caesarstone countertops, stainless steel appliances, wide plank flooring, sleek gas fireplace, 2 bedrooms, plus office space, in-suite laundry, USB phone chargers, recessed LED lights, a sumptuous bathroom with double sinks & elegant seamless tiling. Soak up Vancouver year-round from your covered patio oasis or venture out to enjoy English Bay vistas & the vibrancy of West End living. The area is internationally recognized by Time Out Media as one of the world´s coolest neighbourhoods for good reason. This pet-friendly home includes access to a common rooftop deck, 1 parking & 1 storage locker. (27696200)",0
"Welcome to ONE BURRARD PLACE by Reliance Properties / Jim Pattison Group. This efficiently designed home features a custom built Murphy bed which folds up into a dining table, top of the line GAGGENAU appliances, large plank modern oak hardwood flooring, marble tile bathroom with shower, Italian KICO closet system with smoked glass mirrors & sensor lighting, built-in wall safe, BOSCH washer/dryer, SmartHome system & air conditioning. 30,000 sqft of CLUB ONE AMENITIES including Fitness Centre, Swimming Pool, Sauna, Steam Room, Hot Tub, Dining Areas, Yoga Spaces, Music/Study Rooms, Wine Cellars w/Tasting Rooms, 24 Hour Concierge & much more! Storage Locker: P3 04 - #S33 & Bike Storage Rack: P1 - 04- #H1 included. (27696187)",0
"Welcome to One Burrard. This well laid out studio unit features a Gourmet kitchen with top of the line Gaggeneau appliances, engineered hardwood flooring, floor to ceiling windows, spacious bathroom with walk-in shower, and a thoughtfully built in murphy bed that transforms into a dinning table when hidden. Amenities span over 30,000 sq.ft and include a indoor pool, sauna and steam room, fitness centre, yoga centre, and so much more. Perfect location close to Shopping, Transportation, Parks, and the Sea wall. NO GST. 1 Locker included. Brand New and Ready to Move in. (27695863)",0
"You'll love this move in ready LOFT in the heart of GASTOWN. This perfectly laid out STUDIO has tall bright windows offering lots of natural light on the quiet side of the building. Step outside to everything Gastown has to offer! Nightlife, five star restaurants, shops and quick access to the ocean. This fully renovated unit has in suite laundry a functional kitchen with stainless steel appliances, new bathroom and beautiful hardwood floors. Call today! (27695851)",0
"Live in Vancouver House the 1st architecturally significant building in Vancouver by award-winning Westbank. This signature building is designed by the award-winning and world-renowned ""Bjarke Ingels Group"".This building was SOLD OUT within weeks of Launch. This junior 1 bedroom 1 bath on 26th floor is perfect for a nice pied-a-terre. Comes with a 74 sqft balcony, engineered wide plank white oak floors, full Miele appliance package, sleek bathroom outfitted by Kohler, and Corian kitchen countertops with copper backsplash. This building has 5 high speed elevators, an Art Gallery lobby, Amenities that include an outdoor heated pool, 10,000 sqft fitness facility, library, golf simulator, 24 hour concierge and a fleet of BMW's for owners to use. Fresh St Mrkt, london drugs downstairs and more! (27695161)",1
"THE L'ARIA on Robson at Seymour. Great layout with enclosed balcony. This one bed plus solarium unit features indoor storage room, nice city view, granite and marble countertops, electric fireplaces, nice brand appliances including gas stove and microwave with hood fan. Steps to all trendy shops, restaurants and entertainment that downtown living has to offer. *Open House Oct. 16 Sun 2-4pm* (27695141)",0
"Steps to the beach - don´t miss this 697 sqft 1-bedroom + large den at the pet + rental friendly Coral Court. Coral Court is a very well-run strata complete with secured parking, in suite laundry, indoor pool, hot tub, sauna, gym, meeting rooms, racquetball court. Featuring new laminate flooring throughout, new paint, updated kitchen with s/s appliances, double basin sink, quartz counters and subway tile backsplash, and renovated bathroom with new tile surround, quartz vanity and floating glass shelves. Bright, open layout with wrap around patio and large den for home office or 2nd bedroom. Step outside to Sunset Beach or onto the Aquabus to Granville Island, or walk the Seawall to English Bay and the shops, galleries + restaurants of the West End and Yaletown. Call today! (27694848)",0
"""#1708 - Coal Harbour Lifestyle!"" This freshly painted, well cared for 1 Bedroom, 1 Den unit features a truly useable floor plan with bright city exposure. Nestled in the quality built coveted ""Harbourside Park II"" designed by Arthur Erickson, this PET & RENTAL FRIENDLY building is both loaded with all the amenities you crave, and located just mere steps from the exciting adventures beautiful Vancouver has to offer! Packaged with 1 parking space & 1 storage locker, #1708 is primed and ready to match with new homeowners or a SAVVY INVESTOR! Call for more info! (27694238)",0
"COMPARE PRICE WITH THE MOST RECENT SALE IN THE BUILDING. AWARD WINNING COMPLEX - VITA @ SYMPHONY PLACE. S/E corner, Open City view, Bright, wall to ceiling window + Enclosed patio, ideal for a cute Home Office @ home or kid space. Perfectly located in the heart of Downtown, steps to all Tech Industry(Amazon, Microsoft, Google & etc offices), Skytrain, shops & Restaurants. Fully appointed building has: Concierge services, Beautiful outdoor Spa, Swirl pool/Hot Tub and Garden Terrace/ Gazebo, Very well equipped Fitness Centre. 1 Parking + 1 Storage. PRICED TO SELL. (27694225)",1
"Top to bottom designer renovation in this large one bedroom plus den corner unit at London Place. Spacious state of the art kitchen features white stone countertops, custom cabinetry, built-in European appliances including Thermador wall mount oven, plus integrated full size fridge and dishwasher. Fully updated bathroom complete with rain shower and NuHeat tile flooring. Extractable bar style glass dining table, floating fireplace, sliding glass doors, wide plank engineered flooring, and custom organizers. High ceilings with pot lights & forced air heating. TWO storage lockers. Parking stall not included but owners rent one in the building for $150/month. Solid well run complex with rooftop deck, hot tub, gym, and lounge. (27691116)",0
"This one bedroom + large den & solarium/office on the 22nd floor is one of the most sought after floor plans at Spectrum 4. Spectacular views of the North Shore mountains, open water, & False Creek. Great size balcony for BBQs, floor-ceiling windows, and a spacious, open & functional floor plan! Amazing location next to many restaurants, Costco, T&T, Rogers Arena, BC Place, Seawall & is just steps across from Skytrain. Updated with counters, flooring, window treatments & more. Deluxe amenities include 80' indoor pool, whirlpool, steam/sauna, fully equipped gym, party room & concierge. Great investment. No included parking - developer selling & leasing stalls (enquire with listing agent). See virtual tour link. OPEN HOUSE SUNDAY NOV 13th, 2-4pm. (27691102)",0
"Welcome to the Bosa built '819 Hamilton', in the center of all the action! This unit is in great condition, and has a great floorplan with no wasted space, including an open layout kitchen with a spacious pantry, great sized bedroom and closets, with an office/solarium, and a generous living area. Beautiful postcard view of the iconic Vancouver Public Library, and very bright. Robson street at your doorstep, and only a short stroll to all of the shops and restaurants of Yaletown, the Stadiums, and the Seawall. Building is in great shape, includes a small gym. The unit is in great condition also, and comes with a parking stall and an underground storage locker. Open Houses Saturday and Sunday, October 15th and 16th, 2-4pm. (27690516)",1
"Spacious Loft in The Van Horne! Over 720 sq. ft. of Gastown living space with soaring 16 ft. ceilings and windows. Bright southeast exposure on quiet side of building with open kitchen, in-suite laundry, & loft bedroom with enough space for home office. Generously sized balcony ideal for a barbecue. The building features concrete construction, live-in, full-time caretaker, high security, bike storage and a pet & garden area. Pets & rentals welcome. Central location just a few minutes walk to Downtown and steps to great restaurants and bars. 1 parking stall included as well as guest parking. Unique investment opportunity or perfect to just move right in! (27690734)",0
Beautiful corner unit with peek-a-boo water views. Desirable Bentley in the heart of Yaletown. Bright with high ceilings with a large Den that can be a great home office. Corner with Open kitchen & gas range & big patio and lots of in-suite storage. (27690498),1
"A perfect central Vancouver Downtown location! Low rise concrete building with balcony to each suite. Walk to works, recreations, restaurants and shops. A small fee for underground parking with shared laundry & locker. A rental friendly building with some restriction. This Anchor Point 1 is a prefect choice for 1st time homeowners/investors. (27690706)",1
"Yaletown Loft Penthouse with a PRIVATE 320sf sundrenched ROOFTOP DECK. Situated in the heart of Old Yaletown, at the boutique heritage warehouse conversion, The Hamilton, this residence of 1520sf offers a very open floor plan with overheight ceilings, loads of exposed brick, timber beams + original wideplank fir flooring. The renovated timeless kitchen offers plenty of storage,stainless steel appliances,gas range,wine fridge,large sink + island with wooden butcher block top. Facing onto Hamilton Street, the entertainment-sized livingroom, with Suquet fireplace can also accommodate a work/office area. King-size master with walk-through closet + 5 piece ensuite features a skylight over the bathtub.Step out your door to top restaurants, shopping, seawall + your boat at the marina down the street. (27689598)",0
"Welcome to one of the most prestigious buildings in Yaletown!! Completely renovated interior design (2011). Includes all-new in-suite plumbing and partial electrical. Interior design features engineered floors, exposed polished concrete details, art niches, and custom millwork in-suite storage: library/ all closets/ pantry/ laundry/ linens. Huge principal suite with walk-in closet. Fantastic views of Granville Island and courtyard fountain water features and garden. Just steps away from David Lam Park, English Bay, Aquatic Centre and the Seawall. Walking distance to hundreds of restaurants, shops and cafes. Close to transportation. (27689537)",1
"Attention Investors and First Time Buyers! Welcome to Milano! This Concreate building designed by renowned architect Paul Merrick and built by the reputable Cressey Group earned a covenant Georgia Award! This charming home is efficiently laid out with no wasted space and floor to ceiling windows drenching with natural light. Other features include a Juliette balcony with a peek-a-boo Water and City views, Spacious Den could be used as a bedroom, New Front Loader Washer/Dryer, Gas stove, Gas fireplace (gas included in strata fees). 1 Parking & Storage included. Pet friendly and Rentals allowed. Well maintained building with a Gym, Communal terraces, Media room and Bike Storage. Steps to Restaurants, Beaches, Grocery stores, Theatre, Aquabus, and so much more! (27689887)",1
"Welcome home to the best floorplan 1BED+DEN CORNER UNIT in the building. Positioned on the NW corner to capture 270 degrees of mountain & city views. Dedicated work from home space as well as a large open floorplan which is ideal to live in or for investment. This Bosa built complex is extremely well funded and well maintained as well as centrally located to all that downtown lifestyle affords. Hardwood flooring, fantastic in home storage space has this suite move in ready. Building amenities include a great gym, party room, theatre, 2 outdoor rooftop gardens & 24hr concierge. Everything at your doorstep, Tim Horton's, Earls, Movie Theatre, IGA. Just minutes to world famous Robson shopping. OPENHOUSE on SUN Oct 30th 2-4 pm. (27688970)",1
"The Residences on Georgia - West Tower offering 2 bedroom 2 bathroom Luxurious southwest corner wi th great city views and quality finishing all over. Lots of updates done throughout the years including removal of glass door to the solarium, change of closet doors, installation of hotel safe, replacing of the appliances , opening up the kitchen onto the living room, hardwood flooring over all and additional ceiling lights in the living area and hallways . One Parking Stall on P2 & one Storage Locker on P3. This high- tech building includes a fitness centre, 24hr concierge and conference rooms . Only steps away from shopping on Robson St and the vibrant downtown core and easy walk to the Coal Harbour Seawall & Stanley Park as well. Truly a quality building in an unparalleled great location. (27688927)",1
"The Pacific by award winning GROSVENOR. Stunning high-end design with City and Ocean views in the Beach District of Downtown Vancouver. This functional 1 Bedroom, 1 Bath and Den offers open concept living, featuring wide plank engineered hardwood floors, over-height doors & windows, Italian cabinets & closets, forced heating & A/C, storage locker & EV parking stall. Kitchen is complete with Wolf gas cooktop/oven, Sub-Zero fridge, Miele dishwasher, marble slab backsplashes & quartz counters. Outdoor patio living space stretch the full width of each home for maximum natural light and spectacular views. Amenities include 24-hour concierge, well-equipped fitness centre, thoughtfully landscaped and illuminated terrace with an outdoor cooking & dining area. Home Warranty included & GST is Paid! (27688905)",0
"The most coveted and desirable plan at The Crystallis. This SW facing 2 bedroom corner home, offers spectacular water and mountain views of English Bay from every room. Enjoy sunsets and fireworks from your oversized 125sf balcony perfect for entertaining. Completely renovated throughout! Beautiful entertainer's kitchen all opened up. The master bed with large ensuite, glass shower and built-in closet organizers. 2nd bedroom includes murphy bed and bedrooms are separated. Heat included in strata fee. 1 parking + 1 locker. Pets welcome. 10 rentals allowed. Completely updated and well maintained building inside and out including the balconies, fully rainscreened w metal clad exterior, all new hi-efficiency windows & sliders, new roof, elevator, plumbing, windows & more! Newly renovated Gym, Pool and Party Room. Open Houses: Sat Nov 5th 11am-1pm (27688601)",1
"This spacious one bedroom + solarium + den unit offers sweeping views of the city skyline and North Shore Mountains through oversized floor-to-ceiling windows. Unit tastefully modernized with white oak engineered hardwood flooring, contemporary lighting, glass tile backsplash, and fresh designer paint. Open-concept layout with well-proportioned rooms perfect for entertaining. Could not be more centrally located, with a Transit Score of 98 and a Walk Score of 99! Enjoy the convenience of premium amenities including a full-size pool, hot tub, sauna, gym, party and media rooms, large rooftop terrace, guest suite, ample visitor parking, and 24-hour security/concierge. Pets and rentals welcome! (27688577)",1
"This gorgeous condo is located on the 16th floor in the heart of Downtown Vancouver at the PALISADES, built by Westbank. Beautiful, ocean view 2bed/2bath + den home features floor-to-ceiling windows that showcase fantastic city views, including some views of English Bay and the North Shore Mountains. Previously renovated with a redesigned open kitchen, breakfast bar and new appliances, a Nuvo sound system, new bathrooms & fixtures, a rock feature wall at the homes entryway. The building offers a stunning courtyard garden, 24hr-concierge, a gym and meeting rooms. Just steps to amenities and all that the downtown offers, including shopping, restaurants and Stanley Park. This fantastic home comes with two parking spaces! (27686300)",1
"If you appreciate exclusivity, quietness and a home with ""true"" high-end materials, then you won't be disappointed with the Smithe built by Boffo. VERY exclusive building containing only 2+ bedroom homes with only 5 units per floor. This corner unit home features 9ft ceilings boasting windows throughout so that every room is flooded with natural light. Binova Italian branded kitchen with in-drawer LED lights. Full-sized 36"" Sub-zero fridge/wine fridge, Wolf gas stove/oven/speed oven. Natural stone flooring throughout including bedrooms. Savant home automation. Upgraded $4000 bidet in master ensuite. Kico built-in wardrobe systems with activated lighting. Security safe for valuables. EV parking and storage. Air conditioning & 24/7 concierge. Private appts only. (27683611)",0
"Fully renovated from top to bottom in 2022 by a great local designer and contractor. Reno'd to the highest standard with top quality finishings. Some features include; dozens of LED pot light throughout and in all rooms, high quality laminate flooring throughout and privacy blinds in every room with blackouts in the bedrooms. The fully opened kitchen has been decked out with Fisher Paykel integrated cabinet refrigerator and and dishwasher. Ceiling mounted hood fan over five burner cooktop, which is mounted into the quartz counter top that continues into a waterfall feature. The guest bathroom is adorn by modern matt black Circo Thermostatic fixtures and 2'X1' grey porcelain tiles. Wall hung, tankless toilets in both bathrooms. The master bathroom features a double vanity, a full-size bathtub and 2'X1' Bianco Statuario Porcelain tile throughout. 2 full-sized side by side parking and 1 locker included. The building has an outdoor pool, hot tub, gym and meeting room. Renovations done with full City PERMITS. (27683485)",1
"You will be WOWed when entering this modern two-level New York-style LOFT with soaring 16ft high ceilings and many upgrades. The mixed use zoning at this acclaimed development offers many uses for this RARE westerly exposed suite! At almost 900 square feet with bathrooms on both levels and ample storage, this urban loft is a great place to reside. Live, work, shop and play at THE HUDSON located in the heart of financial district, with direct access to the Granville Skytrain Station (Expo/Millennium Line) with connection to Canada Line to Richmond/YVR, as well as Fitness World and Pacific Centre Shopping Mall, IN THE BUILDING. The building amenities include 24 hour concierge service, 6 high speed elevators, gym, party lounge, meeting/conference rooms, and courtyard garden. (27683319)",1
"Panoramic VIEW and L0CATIOIN. This 2 bedroom and 2 bathroom apt with 160 degrees wrap around views from every room that go for miles and miles... English bay, right through to West Van Mountains.... This unit is currently rented for $2,950 for the past 5 years to a single gentleman on a month to month basis. Bring or send your clients. Showing starts on Friday, September 16, by appointment only. Best value the building and in Ya1etown/English Bay. The building has gone through a total make over in the past few years. Showings by appointment daily from 3-5. (27682985)",0
"Carina, located on Vancouver's most exclusive Coal Harbour waterfront, 1104 offers magnificent water, Stanley Park, Lionsgate Bridge, and marina views. The building location affords quiet, peaceful living. Steps from the Seawall, Stanley Park, shopping, dining, transit, and recreation, it has proximity to everything the city has to offer. This City of Vancouver award winning building offers 24-hour Concierge service, an indoor/outdoor pool, hot tub, steam room, exercise center/locker room, theatre, & meeting room. Two parking spaces and a large storage locker are included plus guest parking. This desirable floor plan offers separated bedrooms, two showers/bath with den/home office space, and two balconies. (27681952)",1
"Welcome to Tate in downtown vancouver.this bright south facing unit comes with one bedroom + flex, functional layout with balcony, panoramic city and water view.Miele appliances and quartz countertops.amazing facilities including party room with kitchen,meeting room,yoga room,garden terrace,billiard room and theatre room.Steps to public transit, starbucks ,shoppers,fresh st. market,seawall,restaurants and shopping. Open House SUN(oct 23) 2-4 PM (27678399)",0
